Code,Localitate,Shannon,Simpson,Inverse Simpson
117113,Glodeni,0.8183558022316894,0.4679801554634988,1.879629134644791
117177,Gornesti,0.7731052469715576,0.4388129906583045,1.7819371855614712
117275,Grebenisu De Campie,0.4409563228589678,0.2426903833384768,1.3204638868952148
117319,Gurghiu,0.83813169114849,0.5002805688436882,2.0011229054793365
117426,Hodac,0.022036990352403255,0.005946368906603272,1.0059819397269971
117505,Hodosa,0.36254551765704623,0.18471734261998685,1.226568467939197
117550,Ibanesti,0.013626443459591984,0.0037365586041246956,1.0037505728393379
117667,Iclanzel,0.20572640072749393,0.08266299122092846,1.0901119113584534
117783,Ideciu De Jos,0.693903627112816,0.3449380046136101,1.5265730679584726
117827,Oras Iernut,0.7189755970893507,0.38954628186938745,1.6381258239564693
117925,Livezeni,1.0127549154559885,0.6041006366533648,2.52589443829046
117998,Lunca,0.2565522627120356,0.09950687477369047,1.1105026479226954
118058,Lunca Bradului,0.597746436461317,0.32080856874331143,1.4723389518470933
118094,Magherani,0.27672418854549824,0.12922984097099843,1.1484086697632163
118209,Mica,0.994549034620442,0.5949417050804107,2.4687804509682154
118281,Oras Miercurea Nirajului,0.5620360370443636,0.2914503382597061,1.4113336777888859
118370,Mihesu De Campie,0.6090246047266703,0.32368207832661955,1.478594560270928
118469,Nades,1.0303788721857936,0.581135019389801,2.387404166715509
118511,Neaua,0.29254778230751416,0.14832116986093047,1.1741515282664843
118575,Ogra,1.0591692940006476,0.6349965960628843,2.7397004773475597
118637,Papiu Ilarian,0.7055716648268625,0.49245590671958284,1.9702721659840141
118691,Panet,0.6616436265831019,0.3566344569581309,1.5543263247701187
118753,Pasareni,0.5643972594657917,0.29588923708795833,1.4202310952672104
118799,Petelea,0.838445987806757,0.532884589285644,2.1407985629733512
118824,Pogaceaua,0.4953733735462741,0.28121239727805947,1.391231563000183
118931,Rastolita,0.39284865198605795,0.19047304481311622,1.235289317536245
118995,Raciu,0.4630244575817847,0.2715210932502794,1.3727233427550214
119153,Rusii-Munti,0.3004061604669403,0.14881217818883785,1.174828838448598
119206,Saschiz,0.5590230145332727,0.26333897347558466,1.3574764565977169
119242,Oras Sarmasu,0.8345177180899556,0.48527105354977507,1.9427700868513356
119331,Oras Sangeorgiu De Padure,0.6626986111000105,0.37310433799368947,1.5951617798719648
119386,Sanger,0.5835508181906373,0.31433458041086726,1.4584372660928768
119466,Sanpaul,1.0971423101485756,0.6656746379872123,2.991098234305511
119527,Sanpetru De Campie,0.6253223854030261,0.33560769815448077,1.5051348385919654
119590,Solovastru,0.4055401082619239,0.211890887159357,1.2688598364198864
119625,Stanceni,0.4256214674765208,0.25735386946092675,1.3465363365915854
119661,Suplac,0.9788943989064764,0.5879155540107417,2.426687077692
119723,Suseni,0.9282923969113805,0.5535396980549053,2.2398408002756294
119750,Saulia,0.5227287598723295,0.3012597254051652,1.4311469316404453
119803,Sincai,0.9273588500135019,0.5635307147660299,2.291111960980137
119858,Taureni,0.48303063247890243,0.2704992520007372,1.370800513560283
119894,Oras Ungheni,0.7023466465780944,0.3867120801294204,1.6305555149545863
119974,Valea Larga,0.14277494246078726,0.05623165070669578,1.0595820475954743
120076,Vargata,0.45689968946049353,0.26416527693664005,1.3590008308345267
120138,Vatava,0.26693472809242624,0.13312817247286213,1.1535730753329787
120174,Vetca,0.424123549376481,0.22468334643715693,1.289795589201729
120218,Viisoara,0.7999410183259376,0.48955336523815607,1.9590686506662232
120254,Vanatori,1.067305688401194,0.6466880509593276,2.830359977111565
120316,Voivodeni,0.8895271369230181,0.5287024916818998,2.1218020090296217
120343,Zagar,0.9008985873155338,0.5464343889407871,2.2047526876314487
120370,Zau De Campie,0.6056633754678729,0.313700579486035,1.4570899670163013
120478,Chibed,0.11860951463988137,0.0443204537245776,1.0463758525515252
120487,Corunca,0.7499081417728838,0.46482357651381434,1.8685427012758022
120496,Sarateni,0.4974896028286662,0.2793443419656161,1.3876252671456693
120502,Madaras,0.6467880822486032,0.34544091710758384,1.527745968448139
120511,Bereni,0.11598375788556743,0.041474595406214676,1.0432691665838436
120726,Municipiul Piatra-Neamt,0.0888809868427752,0.027833493309712853,1.0286303767082772
120771,Dumbrava Rosie,0.020088945083071665,0.005266493752241641,1.0052943765532816
120824,Savinesti,0.13665081545864882,0.05751202995789728,1.061021500311912
120860,Municipiul Roman,0.18402556915026017,0.07374417208614914,1.079615339373614
120888,Cordun,-0.0,0.0,1.0
120922,Horia,0.13180515834689602,0.05661678193215991,1.060014616380518
120968,Oras Bicaz,0.150745163585703,0.06405448101465694,1.0684382581200862
121055,Oras Targu Neamt,0.10853428063548504,0.03990745657008299,1.041566260297694
121108,Agapia,-0.0,0.0,1.0
121153,Bahna,0.44332570118322256,0.27180343618808345,1.3732555874271972
121242,Baltatesti,-0.0,0.0,1.0
121297,Bicaz-Chei,0.12761433361798333,0.05437591902754635,1.0575026801047913
121340,Bicazu Ardelean,0.00962381924509762,0.0025024985746870954,1.0025087767850158
121386,Bira,-0.0,0.0,1.0
121466,Bargauani,-0.0,0.0,1.0
121607,Bodesti,0.14198088719744067,0.062146339096419645,1.0662644308884441
121652,Borca,0.15230569836009555,0.06788174695555393,1.0728252523044597
121732,Borlesti,-0.0,0.0,1.0
121796,Botesti,0.005185512616854425,0.001235584371326759,1.001237112928727
121876,Bozieni,-0.0,0.0,1.0
121938,Brusturi,-0.0,0.0,1.0
122025,Ceahlau,0.01378231560458131,0.003786072514080363,1.0038004613362865
